file_id	dataset	tech_reps	bio_reps	download_url	target_label	description	biosample
/files/ENCFF344PJS/	/experiments/ENCSR009KLQ/	1_1,2_1	1,2	/files/ENCFF344PJS/@@download/ENCFF344PJS.bed.gz	3xFLAG-KLF16	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF617QSK/	/experiments/ENCSR221GAN/	1_1,3_1	1,3	/files/ENCFF617QSK/@@download/ENCFF617QSK.bed.gz	MBD2	K562	ChIP-Seq on K562-human
/files/ENCFF385ZTD/	/experiments/ENCSR000BGB/	1_1,2_1	1,2	/files/ENCFF385ZTD/@@download/ENCFF385ZTD.bed.gz	FOXP2	SK-N-MC	FOXP2 ChIP-seq protocol PCR2x on human SK-N-MC.
/files/ENCFF141MTA/	/experiments/ENCSR261VAS/	1_1,2_1	1,2	/files/ENCFF141MTA/@@download/ENCFF141MTA.bed.gz	CTCF	smooth muscle cell originated from H9	
/files/ENCFF673YDK/	/experiments/ENCSR712FAM/	1_1,2_1	1,2	/files/ENCFF673YDK/@@download/ENCFF673YDK.bed.gz	3xFLAG-ZSCAN9	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF417SVR/	/experiments/ENCSR372GIN/	1_1,2_1	1,2	/files/ENCFF417SVR/@@download/ENCFF417SVR.bed.gz	CBX5	GM12878	ChIP-Seq on GM12878-human
/files/ENCFF862DEO/	/experiments/ENCSR832DMO/	1_1,2_1	1,2	/files/ENCFF862DEO/@@download/ENCFF862DEO.bed.gz	SRSF1	K562	SRSF1 ChIP-seq in K562
/files/ENCFF024QKK/	/experiments/ENCSR808FFI/	1_1,2_1	1,2	/files/ENCFF024QKK/@@download/ENCFF024QKK.bed.gz	3xFLAG-ZKSCAN8	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF306PBX/	/experiments/ENCSR018MQH/	1_1,2_1	1,2	/files/ENCFF306PBX/@@download/ENCFF306PBX.bed.gz	ZNF579	MCF-7	ZNF579 ChIP-seq on human MCF-7
/files/ENCFF253CWZ/	/experiments/ENCSR396SOH/	1_1,2_1	1,2	/files/ENCFF253CWZ/@@download/ENCFF253CWZ.bed.gz	3xFLAG-ZNF792	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF671MXD/	/experiments/ENCSR430JGJ/	1_1,2_1	1,2	/files/ENCFF671MXD/@@download/ENCFF671MXD.bed.gz	3xFLAG-THRB	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF293LRQ/	/experiments/ENCSR080XEY/	1_1,2_1	1,2	/files/ENCFF293LRQ/@@download/ENCFF293LRQ.bed.gz	FOXA2	liver female child (4 years)	Chip-Seq on FOXA2-human
/files/ENCFF641AXD/	/experiments/ENCSR353HEP/	1_1,2_1	1,2	/files/ENCFF641AXD/@@download/ENCFF641AXD.bed.gz	TARDBP	K562	TARDBP ChIP-seq on human K562
/files/ENCFF092ZIZ/	/experiments/ENCSR670YPQ/	1_1,2_1	1,2	/files/ENCFF092ZIZ/@@download/ENCFF092ZIZ.bed.gz	3xFLAG-DMAP1	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF178WRO/	/experiments/ENCSR867WPH/	1_1,2_1	1,2	/files/ENCFF178WRO/@@download/ENCFF178WRO.bed.gz	REST	liver male adult (32 years)	Chip-Seq on REST-human
/files/ENCFF779KIS/	/experiments/ENCSR996ESX/	1_1,2_1	1,2	/files/ENCFF779KIS/@@download/ENCFF779KIS.bed.gz	NFRKB	K562	NFRKB ChIP-seq on human K562
/files/ENCFF251TUO/	/experiments/ENCSR092OVN/	1_1,2_1	1,2	/files/ENCFF251TUO/@@download/ENCFF251TUO.bed.gz	3xFLAG-FOXA3	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF713BVZ/	/experiments/ENCSR115PIK/	1_1,2_1	1,2	/files/ENCFF713BVZ/@@download/ENCFF713BVZ.bed.gz	3xFLAG-MIER2	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF371TDC/	/experiments/ENCSR031ING/	1_1,2_1	1,2	/files/ENCFF371TDC/@@download/ENCFF371TDC.bed.gz	3xFLAG-KDM6A	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF905JAC/	/experiments/ENCSR601OGE/	1_1,2_1	1,2	/files/ENCFF905JAC/@@download/ENCFF905JAC.bed.gz	HNF4A	liver male adult (32 years)	Chip-Seq on HNF4A-human
/files/ENCFF669BQN/	/experiments/ENCSR521IID/	1_1,2_1	1,2	/files/ENCFF669BQN/@@download/ENCFF669BQN.bed.gz	MAX	liver male adult (32 years)	Chip-Seq on MAX-human
/files/ENCFF744IUB/	/experiments/ENCSR462KYU/	1_1,2_1	1,2	/files/ENCFF744IUB/@@download/ENCFF744IUB.bed.gz	3xFLAG-GABPB1	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF510UNI/	/experiments/ENCSR686SOV/	1_1,2_1	1,2	/files/ENCFF510UNI/@@download/ENCFF510UNI.bed.gz	NCOA3	MCF-7	NCOA3 ChIP-seq on human MCF-7
/files/ENCFF191SBE/	/experiments/ENCSR979FQP/	1_1,2_1	1,2	/files/ENCFF191SBE/@@download/ENCFF191SBE.bed.gz	GATAD2B	MCF-7	GATAD2B ChIP-seq on human MCF-7
/files/ENCFF495PWL/	/experiments/ENCSR014YCR/	1_1,2_1	1,2	/files/ENCFF495PWL/@@download/ENCFF495PWL.bed.gz	ATF7	GM12878	ATF7 ChIP-seq on human GM12878
/files/ENCFF547MLB/	/experiments/ENCSR000BRK/	1_1,2_1	1,2	/files/ENCFF547MLB/@@download/ENCFF547MLB.bed.gz	TEAD4	K562	TEAD4 ChIP-seq protocol v042211.1 on human K562
/files/ENCFF786BSA/	/experiments/ENCSR798IJO/	1_1,2_1	1,2	/files/ENCFF786BSA/@@download/ENCFF786BSA.bed.gz	3xFLAG-NR2F6	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF851UTY/	/experiments/ENCSR000BPS/	1_1,2_1	1,2	/files/ENCFF851UTY/@@download/ENCFF851UTY.bed.gz	ATF3	A549 treated with 0.02% ethanol for 1 hour	ATF3 ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%
/files/ENCFF462PJH/	/experiments/ENCSR702GMW/	1_1,2_1	1,2	/files/ENCFF462PJH/@@download/ENCFF462PJH.bed.gz	EZH2phosphoT487	PC-9	
/files/ENCFF805VCP/	/experiments/ENCSR000AQU/	1_1,2_1	1,2	/files/ENCFF805VCP/@@download/ENCFF805VCP.bed.gz	CTCF	DND-41	ChIP-seq on human Dnd41 CTCF
/files/ENCFF704VDI/	/experiments/ENCSR882ERE/	1_1,2_1	1,2	/files/ENCFF704VDI/@@download/ENCFF704VDI.bed.gz	ZKSCAN1	K562	ZKSCAN1 ChIP-seq on human K562
/files/ENCFF245LRG/	/experiments/ENCSR000BME/	1_1,2_1	1,2	/files/ENCFF245LRG/@@download/ENCFF245LRG.bed.gz	ZBTB7A	K562	ZBTB7A ChIP-seq protocol v041610.1 on human K562
/files/ENCFF963OLI/	/experiments/ENCSR966PJY/	1_1,2_1	1,2	/files/ENCFF963OLI/@@download/ENCFF963OLI.bed.gz	3xFLAG-MIXL1	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF277NOY/	/experiments/ENCSR589SNT/	1_1,2_1	1,2	/files/ENCFF277NOY/@@download/ENCFF277NOY.bed.gz	3xFLAG-TFE3	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF728KKP/	/experiments/ENCSR085QEV/	1_1,2_1	1,2	/files/ENCFF728KKP/@@download/ENCFF728KKP.bed.gz	NBN	K562	NBN ChIP-seq on human K562
/files/ENCFF364HWG/	/experiments/ENCSR505NMN/	1_1,2_1	1,2	/files/ENCFF364HWG/@@download/ENCFF364HWG.bed.gz	eGFP-E2F4	MCF-7 genetically modified using stable transfection	eGFP-E2F4 ChIP-seq on human MCF-7
/files/ENCFF520DIY/	/experiments/ENCSR107RHZ/	1_1,2_1	1,2	/files/ENCFF520DIY/@@download/ENCFF520DIY.bed.gz	YBX1	K562	YBX1 ChIP-seq on human K562
/files/ENCFF478XNA/	/experiments/ENCSR897MMC/	1_1,2_1	1,2	/files/ENCFF478XNA/@@download/ENCFF478XNA.bed.gz	JUNB	GM12878	Chip-Seq on GM12878
/files/ENCFF766WWB/	/experiments/ENCSR041XML/	1_1,2_1	1,2	/files/ENCFF766WWB/@@download/ENCFF766WWB.bed.gz	SRF	GM12878	SRF ChIP-seq on human GM12878
/files/ENCFF977ZNJ/	/experiments/ENCSR729HVR/	1_1,2_1	1,2	/files/ENCFF977ZNJ/@@download/ENCFF977ZNJ.bed.gz	eGFP-ZNF644	K562 genetically modified using stable transfection	eGFP-ZNF644 ChIP-seq on human K562
/files/ENCFF689LNQ/	/experiments/ENCSR090JNM/	1_1,2_1	1,2	/files/ENCFF689LNQ/@@download/ENCFF689LNQ.bed.gz	HLTF	K562	HLTF ChIP-seq on human K562
/files/ENCFF260CBQ/	/experiments/ENCSR695EQB/	1_1,2_1	1,2	/files/ENCFF260CBQ/@@download/ENCFF260CBQ.bed.gz	ZNF24	K562	ZNF24 ChIP-seq on human K562
/files/ENCFF205IFX/	/experiments/ENCSR117WTM/	1_1,2_1	1,2	/files/ENCFF205IFX/@@download/ENCFF205IFX.bed.gz	eGFP-ZNF24	K562 genetically modified using stable transfection	eGFP-ZNF24 ChIP-seq on human K562
/files/ENCFF116AMK/	/experiments/ENCSR597VGC/	1_1,2_1	1,2	/files/ENCFF116AMK/@@download/ENCFF116AMK.bed.gz	ETV6	GM12878	ETV6 ChIP-seq on human GM12878
/files/ENCFF483YCC/	/experiments/ENCSR638QYO/	2_1,3_1	2,3	/files/ENCFF483YCC/@@download/ENCFF483YCC.bed.gz	SREBF2	A549	SREBF2 ChIP-seq on human A549
/files/ENCFF408TWV/	/experiments/ENCSR382WLL/	1_1,3_1	1,3	/files/ENCFF408TWV/@@download/ENCFF408TWV.bed.gz	ELK1	MCF-7	ELK1 ChIP-seq on human MCF-7
/files/ENCFF352DRR/	/experiments/ENCSR782WRO/	1_1,2_1	1,2	/files/ENCFF352DRR/@@download/ENCFF352DRR.bed.gz	BMI1	K562	BMI1 ChIP-seq on human K562
/files/ENCFF138HMJ/	/experiments/ENCSR098YLE/	1_1,2_1	1,2	/files/ENCFF138HMJ/@@download/ENCFF138HMJ.bed.gz	eGFP-PRDM1	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-PRDM1 ChIP-seq on human HEK293 cells.
/files/ENCFF069AAY/	/experiments/ENCSR000FCD/	1_1,2_1	1,2	/files/ENCFF069AAY/@@download/ENCFF069AAY.bed.gz	SMAD5	K562	SMAD5 ChIP-seq on human K562
/files/ENCFF786XJV/	/experiments/ENCSR038XIA/	1_1,2_1	1,2	/files/ENCFF786XJV/@@download/ENCFF786XJV.bed.gz	ZNF444	MCF-7	ZNF444 ChIP-seq on human MCF-7
/files/ENCFF662TMD/	/experiments/ENCSR909HMT/	1_1,2_1	1,2	/files/ENCFF662TMD/@@download/ENCFF662TMD.bed.gz	eGFP-ZEB1	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZEB1 ChIP-seq on human HEK293 cells.
/files/ENCFF942TCG/	/experiments/ENCSR000AHD/	1_1,2_1	1,2	/files/ENCFF942TCG/@@download/ENCFF942TCG.bed.gz	CTCF	MCF-7	HAIB ChIP CTCF  in MCF-7
/files/ENCFF587VEY/	/experiments/ENCSR000BRF/	1_1,2_1	1,2	/files/ENCFF587VEY/@@download/ENCFF587VEY.bed.gz	JUND	A549 treated with 0.02% ethanol for 1 hour	JUND ChIP-seq (protocol v041610.2) on A549 treated with ethanol at 0.02%
/files/ENCFF744AGB/	/experiments/ENCSR000BIJ/	1_1,2_1	1,2	/files/ENCFF744AGB/@@download/ENCFF744AGB.bed.gz	SPI1	GM12891	SPI1 ChIP-seq protocol PCR1x on human GM12891
/files/ENCFF246HKM/	/experiments/ENCSR000BSK/	1_1,2_1	1,2	/files/ENCFF246HKM/@@download/ENCFF246HKM.bed.gz	JUND	SK-N-SH	JUND ChIP-seq protocol v042211.1 on human SK-N-SH
/files/ENCFF592LPO/	/experiments/ENCSR469WII/	1_1,2_1	1,2	/files/ENCFF592LPO/@@download/ENCFF592LPO.bed.gz	BMI1	GM12878	BMI1 ChIP-seq on human GM12878
/files/ENCFF297HAX/	/experiments/ENCSR000BRD/	1_1,2_1	1,2	/files/ENCFF297HAX/@@download/ENCFF297HAX.bed.gz	FOXA1	A549 treated with 0.02% ethanol for 1 hour	FOX1A ChIP-seq (protocol v041610.2) on A549 treated with ethanol at 0.02% used as a control
/files/ENCFF701QXK/	/experiments/ENCSR000BGI/	1_1,2_1	1,2	/files/ENCFF701QXK/@@download/ENCFF701QXK.bed.gz	USF1	GM12878	USF1 ChIP-seq protocol PCR2x on human GM12878
/files/ENCFF946YUA/	/experiments/ENCSR000BVO/	1_1,2_1	1,2	/files/ENCFF946YUA/@@download/ENCFF946YUA.bed.gz	JUND	T47D	JUND ChIP-seq protocol v042211.1 on human T-47D
/files/ENCFF085OEQ/	/experiments/ENCSR451CYX/	1_1,2_1	1,2	/files/ENCFF085OEQ/@@download/ENCFF085OEQ.bed.gz	eGFP-ZNF280D	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF280D ChIP-seq on human HEK293 cells.
/files/ENCFF661VOO/	/experiments/ENCSR568PGX/	1_1,2_1	1,2	/files/ENCFF661VOO/@@download/ENCFF661VOO.bed.gz	HDAC1	K562	HDAC1 ChIP-seq on human K562
/files/ENCFF605WXD/	/experiments/ENCSR000EGS/	1_1,2_1	1,2	/files/ENCFF605WXD/@@download/ENCFF605WXD.bed.gz	MYC	K562 treated with Interferon gamma for 30 minutes	MYC ChIP-seq on human K562 treated with IFNg30
/files/ENCFF175IUD/	/experiments/ENCSR847LBF/	1_1,2_1	1,2	/files/ENCFF175IUD/@@download/ENCFF175IUD.bed.gz	eGFP-FOXJ2	K562 genetically modified using stable transfection	eGFP-FOXJ2 ChIP-seq on human K562
/files/ENCFF730DLS/	/experiments/ENCSR000EHP/	1_1,2_1	1,2	/files/ENCFF730DLS/@@download/ENCFF730DLS.bed.gz	POLR2A	K562 treated with Interferon gamma for 30 minutes	POLR2A ChIP-seq on human K562 treated with IFNg30
/files/ENCFF160RLI/	/experiments/ENCSR126YEB/	1_1,2_1	1,2	/files/ENCFF160RLI/@@download/ENCFF160RLI.bed.gz	FOXA1	MCF-7	FOXA1 ChIP-seq on human MCF-7
/files/ENCFF664KTN/	/experiments/ENCSR000BHH/	1_1,2_1	1,2	/files/ENCFF664KTN/@@download/ENCFF664KTN.bed.gz	POLR2A	A549 treated with 0.02% ethanol for 1 hour	POLR2A ChIP-seq (protocol PCR2x) on A549 treated with ethanol at 0.02%
/files/ENCFF463DJO/	/experiments/ENCSR000BJT/	1_1,2_1	1,2	/files/ENCFF463DJO/@@download/ENCFF463DJO.bed.gz	NR3C1	A549 treated with 0.02% ethanol for 1 hour	FOXA2 ChIP-seq (protocol PCR2x) on A549 treated with ethanol at 0.02%
/files/ENCFF988OXX/	/experiments/ENCSR924GXX/	1_1,2_1	1,2	/files/ENCFF988OXX/@@download/ENCFF988OXX.bed.gz	PHB2	K562	PHB2 ChIP-seq on human K562
/files/ENCFF903KEI/	/experiments/ENCSR212YKD/	1_1,2_1	1,2	/files/ENCFF903KEI/@@download/ENCFF903KEI.bed.gz	SKIL	GM12878	SKIL ChIP-seq on human GM12878
/files/ENCFF448YOS/	/experiments/ENCSR429XTR/	1_1,2_1	1,2	/files/ENCFF448YOS/@@download/ENCFF448YOS.bed.gz	TARDBP	K562	TARDBP ChIP-seq in K562
/files/ENCFF836LWG/	/experiments/ENCSR274LVQ/	1_1,2_1	1,2	/files/ENCFF836LWG/@@download/ENCFF836LWG.bed.gz	eGFP-ZNF776	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF776 ChIP-seq on human HEK293 cells.
/files/ENCFF696QPP/	/experiments/ENCSR145CXH/	1_1,2_1	1,2	/files/ENCFF696QPP/@@download/ENCFF696QPP.bed.gz	TARDBP	HepG2	TARDBP ChIP-seq in HepG2
/files/ENCFF858FBZ/	/experiments/ENCSR128IYN/	1_1,2_1	1,2	/files/ENCFF858FBZ/@@download/ENCFF858FBZ.bed.gz	SNRNP70	HepG2	SNRNP70 ChIP-seq in HepG2
/files/ENCFF982VOB/	/experiments/ENCSR338SEM/	1_1,2_1	1,2	/files/ENCFF982VOB/@@download/ENCFF982VOB.bed.gz	eGFP-ZNF248	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF248 ChIP-seq on human HEK293 cells.
/files/ENCFF363GSV/	/experiments/ENCSR000AQG/	1_1,2_1	1,2	/files/ENCFF363GSV/@@download/ENCFF363GSV.bed.gz	HDAC2	K562	ChIP-seq on human K562 HDAC2
/files/ENCFF103RHL/	/experiments/ENCSR000AQJ/	1_1,2_1	1,2	/files/ENCFF103RHL/@@download/ENCFF103RHL.bed.gz	SAP30	K562	ChIP-seq on human K562 SAP30
/files/ENCFF482CYW/	/experiments/ENCSR185FOY/	1_1,2_1	1,2	/files/ENCFF482CYW/@@download/ENCFF482CYW.bed.gz	eGFP-ZNF341	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF341 ChIP-seq on human HEK293 cells.
/files/ENCFF855XBY/	/experiments/ENCSR535DIA/	1_1,2_1	1,2	/files/ENCFF855XBY/@@download/ENCFF855XBY.bed.gz	eGFP-GLIS2	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-GLIS2 ChIP-seq on human HEK293 cells.
/files/ENCFF119XFJ/	/experiments/ENCSR000BPJ/	1_1,2_1	1,2	/files/ENCFF119XFJ/@@download/ENCFF119XFJ.bed.gz	CTCF	K562	CTCF ChIP-seq protocol PCR1x on human K562
/files/ENCFF192UQS/	/experiments/ENCSR000DXD/	1_1,2_1	1,2	/files/ENCFF192UQS/@@download/ENCFF192UQS.bed.gz	CTCF	epithelial cell of proximal tubule	CTCF ChIP-seq on human RPTEC
/files/ENCFF851YHG/	/experiments/ENCSR000EBQ/	1_1,2_1	1,2	/files/ENCFF851YHG/@@download/ENCFF851YHG.bed.gz	BACH1	H1-hESC	BACH1 ChIP-seq on human H1-hESC produced by the Snyder lab
/files/ENCFF080FAU/	/experiments/ENCSR770AOR/	1_1,2_1	1,2	/files/ENCFF080FAU/@@download/ENCFF080FAU.bed.gz	3xFLAG-ELF3	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2
/files/ENCFF788LNG/	/experiments/ENCSR000DPM/	1_1,2_1	1,2	/files/ENCFF788LNG/@@download/ENCFF788LNG.bed.gz	CTCF	AG04450	CTCF ChIP-seq on human AG04450
/files/ENCFF916AJB/	/experiments/ENCSR000EFF/	1_1,2_1	1,2	/files/ENCFF916AJB/@@download/ENCFF916AJB.bed.gz	MAZ	IMR-90	MAZ ChIP-seq on human IMR90 produced by the Snyder lab
/files/ENCFF897QCA/	/experiments/ENCSR000DYE/	1_1,2_1	1,2	/files/ENCFF897QCA/@@download/ENCFF897QCA.bed.gz	RAD21	A549	RAD21 ChIP-seq on human A549 produced by the Snyder lab
/files/ENCFF687SSY/	/experiments/ENCSR330EXS/	1_1,2_1	1,2	/files/ENCFF687SSY/@@download/ENCFF687SSY.bed.gz	RBBP5	GM12878	
/files/ENCFF834UVX/	/experiments/ENCSR000BKK/	1_1,2_1	1,2	/files/ENCFF834UVX/@@download/ENCFF834UVX.bed.gz	EP300	H1-hESC	EP300 ChIP-seq protocol v041610.2 on human H1-hESC
/files/ENCFF033PLJ/	/experiments/ENCSR000BIB/	1_1,2_1	1,2	/files/ENCFF033PLJ/@@download/ENCFF033PLJ.bed.gz	TAF1	GM12892	TAF1 ChIP-seq protocol v041610.2 on human GM12892
/files/ENCFF091UDB/	/experiments/ENCSR000BHS/	1_1,2_1	1,2	/files/ENCFF091UDB/@@download/ENCFF091UDB.bed.gz	GABPA	HeLa-S3	GABPA ChIP-seq protocol PCR1x on human HeLa-S3
/files/ENCFF663RUS/	/experiments/ENCSR000BPB/	1_1,2_1	1,2	/files/ENCFF663RUS/@@download/ENCFF663RUS.bed.gz	SIN3A	SK-N-SH	SIN3A ChIP-seq protocol v041610.1 on human SK-N-SH
/files/ENCFF710JBU/	/experiments/ENCSR000ECD/	1_1,2_1	1,2	/files/ENCFF710JBU/@@download/ENCFF710JBU.bed.gz	USF2	H1-hESC	USF2 ChIP-seq on human H1-hESC
/files/ENCFF557OCR/	/experiments/ENCSR000BLY/	1_1,2_1	1,2	/files/ENCFF557OCR/@@download/ENCFF557OCR.bed.gz	RAD21	SK-N-SH treated with 6 μM all-trans-retinoic acid for 48 hours	RAD21 ChIP-seq (protocol v041610.2) on SK-N-SH treated with 6uM retinoic acid for 48 hours
/files/ENCFF794GVQ/	/experiments/ENCSR000BMT/	1_1,2_1	1,2	/files/ENCFF794GVQ/@@download/ENCFF794GVQ.bed.gz	NANOG	H1-hESC	NANOG ChIP-seq protocol v041610.2 on human H1-hESC
/files/ENCFF894CGQ/	/experiments/ENCSR762DQP/	1_1,2_1	1,2	/files/ENCFF894CGQ/@@download/ENCFF894CGQ.bed.gz	eGFP-ZNF658	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF658 ChIP-seq on human HEK293 cells.
/files/ENCFF175UAG/	/experiments/ENCSR632SIM/	1_1,2_1	1,2	/files/ENCFF175UAG/@@download/ENCFF175UAG.bed.gz	eGFP-ZFHX2	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZFHX2 ChIP-seq on human HEK293 cells.
/files/ENCFF204VQS/	/experiments/ENCSR000FAT/	1_1,2_1	1,2	/files/ENCFF204VQS/@@download/ENCFF204VQS.bed.gz	STAT2	K562 treated with interferon alpha for 30 minutes	STAT2 ChIP-seq on human K562 treated with IFNa for 30 minutes
/files/ENCFF542GMN/	/experiments/ENCSR000DYC/	1_1,2_1	1,2	/files/ENCFF542GMN/@@download/ENCFF542GMN.bed.gz	MYC	A549	MYC ChIP-seq on human A549 produced by the Snyder lab
/files/ENCFF152BOT/	/experiments/ENCSR000BMO/	1_1,2_1	1,2	/files/ENCFF152BOT/@@download/ENCFF152BOT.bed.gz	FOXA1	HepG2	FOXA1 ChIP-seq protocol v041610.1 on human HepG2
/files/ENCFF313BDA/	/experiments/ENCSR000BJD/	1_1,2_1	1,2	/files/ENCFF313BDA/@@download/ENCFF313BDA.bed.gz	RXRA	GM12878	RXRA ChIP-seq protocol PCR1x on human GM12878
/files/ENCFF966YLG/	/experiments/ENCSR513MGG/	1_1,2_1	1,2	/files/ENCFF966YLG/@@download/ENCFF966YLG.bed.gz	eGFP-ZNF302	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF302 ChIP-seq on human HEK293 cells.
/files/ENCFF207ZEK/	/experiments/ENCSR086FZL/	1_1,2_1	1,2	/files/ENCFF207ZEK/@@download/ENCFF207ZEK.bed.gz	KAT8	K562	KAT8 ChIP-seq on human K562
/files/ENCFF322FBH/	/experiments/ENCSR000DPY/	1_1,2_1	1,2	/files/ENCFF322FBH/@@download/ENCFF322FBH.bed.gz	CTCF	fibroblast of the aortic adventitia female	CTCF ChIP-seq on human AoAF
/files/ENCFF205ZZA/	/experiments/ENCSR000BIL/	1_1,2_1	1,2	/files/ENCFF205ZZA/@@download/ENCFF205ZZA.bed.gz	POLR2AphosphoS5	GM12891	POLR2AphosphoS5 ChIP-seq protocol PCR1x on human GM12891
/files/ENCFF876GXQ/	/experiments/ENCSR219NRT/	2_1,3_1	2,3	/files/ENCFF876GXQ/@@download/ENCFF876GXQ.bed.gz	GTF2F1	HepG2	GTF2F1 ChIP-seq on human HepG2
/files/ENCFF361RWX/	/experiments/ENCSR643VTW/	1_1,2_1	1,2	/files/ENCFF361RWX/@@download/ENCFF361RWX.bed.gz	SMARCA4	K562	SMARCA4 ChIP-seq on human K562
/files/ENCFF509YKU/	/experiments/ENCSR721QZV/	1_1,2_1	1,2	/files/ENCFF509YKU/@@download/ENCFF509YKU.bed.gz	eGFP-ZSCAN18	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZSCAN18 ChIP-seq on human HEK293 cells.
/files/ENCFF501PQI/	/experiments/ENCSR000BPA/	1_1,2_1	1,2	/files/ENCFF501PQI/@@download/ENCFF501PQI.bed.gz	POLR2AphosphoS5	SK-N-SH	POLR2AphosphoS5 ChIP-seq protocol v041610.1 on human SK-N-SH
/files/ENCFF430JFH/	/experiments/ENCSR051OUX/	1_1,2_1	1,2	/files/ENCFF430JFH/@@download/ENCFF430JFH.bed.gz	NFATC3	K562	NFATC3 ChIP-seq on human K562
/files/ENCFF116RCK/	/experiments/ENCSR000EIA/	1_1,2_1	1,2	/files/ENCFF116RCK/@@download/ENCFF116RCK.bed.gz	MXI1	SK-N-SH	MXI1 ChIP-seq on human SK-N-SH produced by the Snyder lab
/files/ENCFF032UMW/	/experiments/ENCSR000EZX/	1_1,2_1	1,2	/files/ENCFF032UMW/@@download/ENCFF032UMW.bed.gz	JUN	K562 treated with interferon alpha for 6 hours	JUN ChIP-seq on human K562 treated with IFNa for 6 hours
/files/ENCFF588EZF/	/experiments/ENCSR494PWZ/	1_1,2_1	1,2	/files/ENCFF588EZF/@@download/ENCFF588EZF.bed.gz	ZC3H8	K562	ZC3H8 ChIP-seq on human K562
/files/ENCFF388TYU/	/experiments/ENCSR286PCG/	1_1,2_1	1,2	/files/ENCFF388TYU/@@download/ENCFF388TYU.bed.gz	ZBED1	K562	ZBED1 ChIP-seq on human K562
/files/ENCFF299JYV/	/experiments/ENCSR000BJG/	1_1,2_1	1,2	/files/ENCFF299JYV/@@download/ENCFF299JYV.bed.gz	TCF12	HepG2	TCF12 ChIP-seq protocol PCR1x on human HepG2
/files/ENCFF794UEM/	/experiments/ENCSR277BXW/	1_1,2_1	1,2	/files/ENCFF794UEM/@@download/ENCFF794UEM.bed.gz	ZBTB7B	MCF-7	ZBTB7B ChIP-seq on human MCF-7
/files/ENCFF225GFQ/	/experiments/ENCSR000BIW/	1_1,2_1	1,2	/files/ENCFF225GFQ/@@download/ENCFF225GFQ.bed.gz	GABPA	H1-hESC	GABPA ChIP-seq protocol PCR1x on human H1-hESC
/files/ENCFF054ESU/	/experiments/ENCSR000BHP/	1_1,2_1	1,2	/files/ENCFF054ESU/@@download/ENCFF054ESU.bed.gz	FOSL2	HepG2	FOSL2 ChIP-seq protocol v041610.1 on human HepG2
/files/ENCFF748YXF/	/experiments/ENCSR000ECB/	1_1,2_1	1,2	/files/ENCFF748YXF/@@download/ENCFF748YXF.bed.gz	TBP	H1-hESC	TBP ChIP-seq on human H1-hESC
/files/ENCFF708HTR/	/experiments/ENCSR000BRM/	1_1,2_1	1,2	/files/ENCFF708HTR/@@download/ENCFF708HTR.bed.gz	SIN3A	A549 treated with 0.02% ethanol for 1 hour	SIN3A ChIP-seq (protocol v042211.1) on A549 treated with ethanol at 0.02%
/files/ENCFF511BOQ/	/experiments/ENCSR004PLU/	1_1,2_1	1,2	/files/ENCFF511BOQ/@@download/ENCFF511BOQ.bed.gz	eGFP-ZBTB10	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZBTB10 ChIP-seq on human HEK293 cells.
/files/ENCFF674QCU/	/experiments/ENCSR000BLW/	1_1,2_1	1,2	/files/ENCFF674QCU/@@download/ENCFF674QCU.bed.gz	EP300	HepG2	EP300 ChIP-seq protocol v041610.1 on human HepG2
