file_id	accession	dataset	genome_assembly	output_type	technical_replicates	biological_replicates	download_url	linecount	target_label	biosample_short_name	mod_or_treament	lab	biosample_summary	description	biosample_accession	biosample_ontology_id	biosample_treatments	biosample_applied_mods	biosample_genetic_mods
/files/ENCFF248NVZ/	ENCFF248NVZ	/experiments/ENCSR179SAO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF248NVZ/@@download/ENCFF248NVZ.bed.gz	300000	EZH2	A673	no-mod-or-treatment	bradley-bernstein	A673		ENCBS385OLC,ENCBS615MBV	EFO:0002106	0	0	0
/files/ENCFF248OEO/	ENCFF248OEO	/experiments/ENCSR000DMF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF248OEO/@@download/ENCFF248OEO.bed.gz	300000	CTCF	LNCaP-clone-FGC	no-mod-or-treatment	vishwanath-iyer	LNCaP clone FGC	CTCF ChIP-seq on human LNCaP	ENCBS386ENC	EFO:0005726	0	0	0
/files/ENCFF249SIN/	ENCFF249SIN	/experiments/ENCSR751CJG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF249SIN/@@download/ENCFF249SIN.bed.gz	1529	CHD4	GM12878	no-mod-or-treatment	bradley-bernstein	GM12878		ENCBS330WEW,ENCBS830FPU	EFO:0002784	0	0	0
/files/ENCFF249SVT/	ENCFF249SVT	/experiments/ENCSR000DZQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF249SVT/@@download/ENCFF249SVT.bed.gz	39140	EBF1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	EBF1 ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0
/files/ENCFF249TYS/	ENCFF249TYS	/experiments/ENCSR822CCM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF249TYS/@@download/ENCFF249TYS.bed.gz	49796	ARID1B	K562	no-mod-or-treatment	michael-snyder	K562	ARID1B ChIP-seq on human K562	ENCBS906KIP,ENCBS320BUL	EFO:0002067	0	0	0
/files/ENCFF250UEQ/	ENCFF250UEQ	/experiments/ENCSR626QJQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF250UEQ/@@download/ENCFF250UEQ.bed.gz	300000	CSDE1	K562	no-mod-or-treatment	michael-snyder	K562	CSDE1 ChIP-seq on human K562	ENCBS344LIE,ENCBS719UQU	EFO:0002067	0	0	0
/files/ENCFF251CRY/	ENCFF251CRY	/experiments/ENCSR021DJC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF251CRY/@@download/ENCFF251CRY.bed.gz	300000	eGFP-BCL11A	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-BCL11A ChIP-seq on human HEK293 cells.	ENCBS941THM,ENCBS541ZKU	EFO:0001182	0	1	1
/files/ENCFF251KNS/	ENCFF251KNS	/experiments/ENCSR000BGO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF251KNS/@@download/ENCFF251KNS.bed.gz	300000	POLR2A	HeLa-S3	no-mod-or-treatment	richard-myers	HeLa-S3	POLR2A ChIP-seq protocol PCR1x on human HeLa-S3	ENCBS113ENC	EFO:0002791	0	0	0
/files/ENCFF251TUO/	ENCFF251TUO	/experiments/ENCSR092OVN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF251TUO/@@download/ENCFF251TUO.bed.gz	48004	3xFLAG-FOXA3	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS501TPE,ENCBS528TYU	EFO:0001187	0	1	1
/files/ENCFF251YZN/	ENCFF251YZN	/experiments/ENCSR582ZOA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF251YZN/@@download/ENCFF251YZN.bed.gz	300000	NFIB	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NFIB ChIP-seq on human MCF-7	ENCBS773JGQ,ENCBS868OVR	EFO:0001203	0	0	0
/files/ENCFF252CVY/	ENCFF252CVY	/experiments/ENCSR327RFM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF252CVY/@@download/ENCFF252CVY.bed.gz	6933	3xFLAG-PAF1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS708MOY,ENCBS996RIH	EFO:0001187	0	1	1
/files/ENCFF252QHX/	ENCFF252QHX	/experiments/ENCSR950NAZ/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF252QHX/@@download/ENCFF252QHX.bed.gz	300000	LCORL	HepG2	no-mod-or-treatment	michael-snyder	HepG2	LCORL ChIP-seq on human HepG2	ENCBS541YFT,ENCBS225ERF	EFO:0001187	0	0	0
/files/ENCFF253CWZ/	ENCFF253CWZ	/experiments/ENCSR396SOH/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF253CWZ/@@download/ENCFF253CWZ.bed.gz	23481	3xFLAG-ZNF792	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS783OAK,ENCBS329MVA	EFO:0001187	0	1	1
/files/ENCFF253DSF/	ENCFF253DSF	/experiments/ENCSR656SIB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF253DSF/@@download/ENCFF253DSF.bed.gz	300000	3xFLAG-ZBED5	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS740EJN,ENCBS578CCZ	EFO:0001187	0	1	1
/files/ENCFF253EID/	ENCFF253EID	/experiments/ENCSR071YVR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF253EID/@@download/ENCFF253EID.bed.gz	21757	3xFLAG-KMT2B	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS714KKA,ENCBS973AQL	EFO:0001187	0	1	1
/files/ENCFF253WCQ/	ENCFF253WCQ	/experiments/ENCSR703KWN/	GRCh38	optimal idr thresholded peaks	1_1,2_1,2_2	1,2	/files/ENCFF253WCQ/@@download/ENCFF253WCQ.bed.gz	1316	EZH2	MM.1S	no-mod-or-treatment	bradley-bernstein	MM.1S		ENCBS981ZAE,ENCBS205VYW	EFO:0005724	0	0	0
/files/ENCFF254MED/	ENCFF254MED	/experiments/ENCSR000EXG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF254MED/@@download/ENCFF254MED.bed.gz	300000	YY1	NT2/D1	no-mod-or-treatment	peggy-farnham	NT2/D1	YY1 ChIP-seq on human NT2-D1	ENCBS810EWQ	EFO:0005236	0	0	0
/files/ENCFF254QDM/	ENCFF254QDM	/experiments/ENCSR336DXE/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF254QDM/@@download/ENCFF254QDM.bed.gz	24271	SKIL	K562	no-mod-or-treatment	michael-snyder	K562	SKIL ChIP-seq on human K562	ENCBS994WPS,ENCBS543YEP	EFO:0002067	0	0	0
/files/ENCFF254XZF/	ENCFF254XZF	/experiments/ENCSR819ATC/	GRCh38	peaks and background as input for IDR	1_1,3_1	1,3	/files/ENCFF254XZF/@@download/ENCFF254XZF.bed.gz	300000	MYB	GM12878	no-mod-or-treatment	michael-snyder	GM12878	MYB ChIP-seq on human GM12878	ENCBS831YAX,ENCBS595CWJ	EFO:0002784	0	0	0
/files/ENCFF255FRL/	ENCFF255FRL	/experiments/ENCSR000ECE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF255FRL/@@download/ENCFF255FRL.bed.gz	61113	RAD21	H1	no-mod-or-treatment	michael-snyder	H1	RAD21 ChIP-seq on human H1-hESC	ENCBS854AAA	EFO:0003042	0	0	0
/files/ENCFF255IQC/	ENCFF255IQC	/experiments/ENCSR000BIU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF255IQC/@@download/ENCFF255IQC.bed.gz	300000	USF1	H1	no-mod-or-treatment	richard-myers	H1	USF1 ChIP-seq protocol PCR1x on human H1-hESC	ENCBS111ENC	EFO:0003042	0	0	0
/files/ENCFF255WJM/	ENCFF255WJM	/experiments/ENCSR934NHU/	GRCh38	optimal idr thresholded peaks	1_1,1_2,2_1	1,2	/files/ENCFF255WJM/@@download/ENCFF255WJM.bed.gz	30762	MXI1	neural-cell	no-mod-or-treatment	michael-snyder	neural cell originated from H1	MXI1 ChIP-seq on human neural cell	ENCBS163EMU,ENCBS980OYK	CL:0002319	0	0	0
/files/ENCFF256CVB/	ENCFF256CVB	/experiments/ENCSR975SSR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF256CVB/@@download/ENCFF256CVB.bed.gz	20358	eGFP-ELF1	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using stable transfection	eGFP-ELF1 ChIP-seq on human K562	ENCBS872CIK,ENCBS861JYZ	EFO:0002067	0	1	1
/files/ENCFF256FBL/	ENCFF256FBL	/experiments/ENCSR986CDX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF256FBL/@@download/ENCFF256FBL.bed.gz	300000	NEUROD1	K562	no-mod-or-treatment	michael-snyder	K562	NEUROD1 ChIP-seq on human K562	ENCBS489ZOH,ENCBS118YJZ	EFO:0002067	0	0	0
/files/ENCFF256LDD/	ENCFF256LDD	/experiments/ENCSR481YWD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF256LDD/@@download/ENCFF256LDD.bed.gz	23810	SMC3	A549	no-mod-or-treatment	michael-snyder	A549	SMC3 ChIP-seq on human A549	ENCBS854ROL,ENCBS611JSC	EFO:0001086	0	0	0
/files/ENCFF256RXW/	ENCFF256RXW	/experiments/ENCSR000EGP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF256RXW/@@download/ENCFF256RXW.bed.gz	128895	ZNF143	K562	no-mod-or-treatment	michael-snyder	K562	ZNF143 ChIP-seq on human K562	ENCBS039ENC	EFO:0002067	0	0	0
/files/ENCFF257ADA/	ENCFF257ADA	/experiments/ENCSR669GUM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF257ADA/@@download/ENCFF257ADA.bed.gz	300000	eGFP-ZNF404	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF404 ChIP-seq on human HEK293 cells.	ENCBS039IEL,ENCBS869JBY	EFO:0001182	0	1	1
/files/ENCFF257JTS/	ENCFF257JTS	/experiments/ENCSR662EOU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF257JTS/@@download/ENCFF257JTS.bed.gz	184066	3xFLAG-NR2F1	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS873RPL,ENCBS653OWD	EFO:0001187	0	1	1
/files/ENCFF257QND/	ENCFF257QND	/experiments/ENCSR445ACU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF257QND/@@download/ENCFF257QND.bed.gz	12072	SOX13	HepG2	no-mod-or-treatment	richard-myers	HepG2	Chip-Seq on HepG2-human	ENCBS250DDC,ENCBS684ULB	EFO:0001187	0	0	0
/files/ENCFF258CRO/	ENCFF258CRO	/experiments/ENCSR278JQG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF258CRO/@@download/ENCFF258CRO.bed.gz	300000	IKZF1	HepG2	no-mod-or-treatment	michael-snyder	HepG2	IKZF1 ChIP-seq on human HepG2	ENCBS767MPH,ENCBS803ZJJ	EFO:0001187	0	0	0
/files/ENCFF258PUP/	ENCFF258PUP	/experiments/ENCSR858FAN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF258PUP/@@download/ENCFF258PUP.bed.gz	2087	eGFP-ZNF621	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF621 ChIP-seq on human HEK293 cells.	ENCBS249HTE,ENCBS865AIG	EFO:0001182	0	1	1
/files/ENCFF258ZVN/	ENCFF258ZVN	/experiments/ENCSR757EMK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF258ZVN/@@download/ENCFF258ZVN.bed.gz	6743	SUZ12	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	SUZ12 ChIP-seq on human MCF-7	ENCBS200IWR,ENCBS609QTY	EFO:0001203	0	0	0
/files/ENCFF259BJR/	ENCFF259BJR	/experiments/ENCSR066EBK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF259BJR/@@download/ENCFF259BJR.bed.gz	71604	FOXA2	HepG2	no-mod-or-treatment	michael-snyder	HepG2	FOXA2 ChIP-seq on human HepG2	ENCBS731WFK,ENCBS716YFX	EFO:0001187	0	0	0
/files/ENCFF259HUS/	ENCFF259HUS	/experiments/ENCSR594SMP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF259HUS/@@download/ENCFF259HUS.bed.gz	15768	PHF20	K562	no-mod-or-treatment	michael-snyder	K562	PHF20 ChIP-seq on human K562	ENCBS352MRW,ENCBS185MQS	EFO:0002067	0	0	0
/files/ENCFF259KAD/	ENCFF259KAD	/experiments/ENCSR634OAQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF259KAD/@@download/ENCFF259KAD.bed.gz	57529	CTCF	NCI-H929	no-mod-or-treatment	bradley-bernstein	NCI-H929		ENCBS197CBA,ENCBS571AQH	EFO:0001221	0	0	0
/files/ENCFF259LBW/	ENCFF259LBW	/experiments/ENCSR757EKM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF259LBW/@@download/ENCFF259LBW.bed.gz	300000	3xFLAG-KLF6	HepG2	has-mod-or-treatment	richard-myers	HepG2 genetically modified using CRISPR	Chip-Seq on HepG2	ENCBS629SBW,ENCBS120UGW	EFO:0001187	0	1	1
/files/ENCFF259LNG/	ENCFF259LNG	/experiments/ENCSR000DZW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF259LNG/@@download/ENCFF259LNG.bed.gz	6125	RFX5	GM12878	no-mod-or-treatment	michael-snyder	GM12878	RFX5 ChIP-seq on human GM12878 produced by the Snyder lab	ENCBS630AAA	EFO:0002784	0	0	0
/files/ENCFF260CBQ/	ENCFF260CBQ	/experiments/ENCSR695EQB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF260CBQ/@@download/ENCFF260CBQ.bed.gz	28247	ZNF24	K562	no-mod-or-treatment	michael-snyder	K562	ZNF24 ChIP-seq on human K562	ENCBS125ACM,ENCBS719UQU	EFO:0002067	0	0	0
/files/ENCFF260KLJ/	ENCFF260KLJ	/experiments/ENCSR000ATC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF260KLJ/@@download/ENCFF260KLJ.bed.gz	2973	EZH2	HeLa-S3	no-mod-or-treatment	bradley-bernstein	HeLa-S3	ChIP-seq on human HeLa-S3 EZH2	ENCBS075PNA,ENCBS655ARO	EFO:0002791	0	0	0
/files/ENCFF260NAX/	ENCFF260NAX	/experiments/ENCSR000DNQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF260NAX/@@download/ENCFF260NAX.bed.gz	588	ZZZ3	GM12878	no-mod-or-treatment	kevin-struhl	GM12878	ZZZ3 ChIP-seq on human GM12878	ENCBS630AAA	EFO:0002784	0	0	0
/files/ENCFF261BEX/	ENCFF261BEX	/experiments/ENCSR000BIO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF261BEX/@@download/ENCFF261BEX.bed.gz	300000	NR3C1	A549	has-mod-or-treatment	richard-myers	A549 treated with 0.02% ethanol for 1 hour	NR3C1 ChIP-seq (protocol PCR1x) on A549 treated with ethanol at 0.02%	ENCBS423ENC	EFO:0001086	1	0	0
/files/ENCFF261IAG/	ENCFF261IAG	/experiments/ENCSR950ACO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF261IAG/@@download/ENCFF261IAG.bed.gz	7166	eGFP-ZNF785	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF785 ChIP-seq on human HEK293 cells.	ENCBS764OVL,ENCBS273GWY	EFO:0001182	0	1	1
/files/ENCFF261PAC/	ENCFF261PAC	/experiments/ENCSR945NFL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF261PAC/@@download/ENCFF261PAC.bed.gz	1049	USF2	SK-N-SH	no-mod-or-treatment	michael-snyder	SK-N-SH	USF2 ChIP-seq on human SK-N-SH	ENCBS526AQV,ENCBS007RAH	EFO:0003072	0	0	0
/files/ENCFF262GOA/	ENCFF262GOA	/experiments/ENCSR149ZBI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF262GOA/@@download/ENCFF262GOA.bed.gz	300000	eGFP-ZNF584	K562	has-mod-or-treatment	kevin-white	K562 genetically modified using CRISPR	eGFP-ZNF584 ChIP-seq on human K562	ENCBS922MVL,ENCBS101CXP	EFO:0002067	0	1	1
/files/ENCFF262RFD/	ENCFF262RFD	/experiments/ENCSR000BQK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF262RFD/@@download/ENCFF262RFD.bed.gz	300000	ATF2	GM12878	no-mod-or-treatment	richard-myers	GM12878	ATF2 ChIP-seq protocol v042211.1 on human GM12878	ENCBS110ENC	EFO:0002784	0	0	0
/files/ENCFF262TMM/	ENCFF262TMM	/experiments/ENCSR797SWM/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF262TMM/@@download/ENCFF262TMM.bed.gz	34723	MITF	K562	no-mod-or-treatment	michael-snyder	K562	MITF ChIP-seq on human K562	ENCBS994WPS,ENCBS207UAM	EFO:0002067	0	0	0
/files/ENCFF262WGY/	ENCFF262WGY	/experiments/ENCSR725VFL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF262WGY/@@download/ENCFF262WGY.bed.gz	300000	TCF12	GM12878	no-mod-or-treatment	michael-snyder	GM12878	TCF12 ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0
/files/ENCFF262ZOT/	ENCFF262ZOT	/experiments/ENCSR000DXW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF262ZOT/@@download/ENCFF262ZOT.bed.gz	57776	CTCF	WERI-Rb-1	no-mod-or-treatment	john-stamatoyannopoulos	WERI-Rb-1	CTCF ChIP-seq on human WERI-Rb-1	ENCBS283KOW,ENCBS282DQM	EFO:0005715	0	0	0
/files/ENCFF263GKU/	ENCFF263GKU	/experiments/ENCSR732PJX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF263GKU/@@download/ENCFF263GKU.bed.gz	300000	NKRF	GM12878	no-mod-or-treatment	michael-snyder	GM12878	NKRF ChIP-seq on human GM12878	ENCBS436SAI,ENCBS607NAA	EFO:0002784	0	0	0
/files/ENCFF264FDU/	ENCFF264FDU	/experiments/ENCSR703TNG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF264FDU/@@download/ENCFF264FDU.bed.gz	300000	3xFLAG-RAD21	MCF-7	has-mod-or-treatment	richard-myers	MCF-7 genetically modified using CRISPR	Chip-Seq on MCF7	ENCBS873NNF,ENCBS974BZV	EFO:0001203	0	1	1
/files/ENCFF264KUD/	ENCFF264KUD	/experiments/ENCSR897MYK/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF264KUD/@@download/ENCFF264KUD.bed.gz	300000	SREBF1	A549	no-mod-or-treatment	michael-snyder	A549	SREBF1 ChIP-seq on human A549	ENCBS100LYC,ENCBS848SUF	EFO:0001086	0	0	0
/files/ENCFF264RDR/	ENCFF264RDR	/experiments/ENCSR038XIA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF264RDR/@@download/ENCFF264RDR.bed.gz	300000	ZNF444	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	ZNF444 ChIP-seq on human MCF-7	ENCBS697UNO,ENCBS295PFW	EFO:0001203	0	0	0
/files/ENCFF265AHI/	ENCFF265AHI	/experiments/ENCSR632DCH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF265AHI/@@download/ENCFF265AHI.bed.gz	300000	eGFP-ATF3	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-ATF3 ChIP-seq on human K562	ENCBS458AAA,ENCBS397AAA	EFO:0002067	0	1	1
/files/ENCFF265LNU/	ENCFF265LNU	/experiments/ENCSR517DDU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF265LNU/@@download/ENCFF265LNU.bed.gz	758	eGFP-ZNF48	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF48 ChIP-seq on human HEK293 cells.	ENCBS614LIB,ENCBS214FUN	EFO:0001182	0	1	1
/files/ENCFF265QBK/	ENCFF265QBK	/experiments/ENCSR006GAQ/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF265QBK/@@download/ENCFF265QBK.bed.gz	300000	eGFP-KLF10	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF10 ChIP-seq on human HEK293 cells.	ENCBS590CPG,ENCBS875TML	EFO:0001182	0	1	1
/files/ENCFF265QXK/	ENCFF265QXK	/experiments/ENCSR787RVK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF265QXK/@@download/ENCFF265QXK.bed.gz	3107	eGFP-TSC22D4	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-TSC22D4 ChIP-seq on human K562	ENCBS340PVD,ENCBS528FGG	EFO:0002067	0	1	1
/files/ENCFF266CSZ/	ENCFF266CSZ	/experiments/ENCSR760UKJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF266CSZ/@@download/ENCFF266CSZ.bed.gz	300000	ARNT	HEK293T	no-mod-or-treatment	michael-snyder	HEK293T	ARNT ChIP-seq on human HEK293T	ENCBS323RYE,ENCBS276VDW	EFO:0001184	0	0	0
/files/ENCFF266OPF/	ENCFF266OPF	/experiments/ENCSR000EGF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF266OPF/@@download/ENCFF266OPF.bed.gz	10846	POLR2AphosphoS2	K562	no-mod-or-treatment	michael-snyder	K562	POLR2AphosphoS2 ChIP-seq on human K562 produced by the Snyder lab	ENCBS039ENC	EFO:0002067	0	0	0
/files/ENCFF266OPP/	ENCFF266OPP	/experiments/ENCSR298JCG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF266OPP/@@download/ENCFF266OPP.bed.gz	300000	NCOR1	K562	no-mod-or-treatment	michael-snyder	K562	NCOR1 ChIP-seq on human K562	ENCBS831ATS,ENCBS344LIE	EFO:0002067	0	0	0
/files/ENCFF266WKV/	ENCFF266WKV	/experiments/ENCSR874AFU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF266WKV/@@download/ENCFF266WKV.bed.gz	300000	IKZF1	GM12878	no-mod-or-treatment	michael-snyder	GM12878	IKZF1 ChIP-seq on human GM12878	ENCBS276RPG,ENCBS339VHO	EFO:0002784	0	0	0
/files/ENCFF267DZF/	ENCFF267DZF	/experiments/ENCSR887MXT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF267DZF/@@download/ENCFF267DZF.bed.gz	3511	ZHX1	HeLa-S3	no-mod-or-treatment	michael-snyder	HeLa-S3	ZHX1 ChIP-seq on human HeLa-S3	ENCBS450RLH,ENCBS877WSH	EFO:0002791	0	0	0
/files/ENCFF267XIN/	ENCFF267XIN	/experiments/ENCSR217QCK/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF267XIN/@@download/ENCFF267XIN.bed.gz	300000	eGFP-ZNF697	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-ZNF697 ChIP-seq on human HEK293 cells.	ENCBS681LEN,ENCBS879FIM,ENCBS676HTV	EFO:0001182	0	1	1
/files/ENCFF268KZF/	ENCFF268KZF	/experiments/ENCSR277DMR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF268KZF/@@download/ENCFF268KZF.bed.gz	300000	eGFP-ETV1	K562	has-mod-or-treatment	michael-snyder	K562 genetically modified using stable transfection	eGFP-ETV1 ChIP-seq on human K562	ENCBS398XYI,ENCBS750HFY	EFO:0002067	0	1	1
/files/ENCFF269CDX/	ENCFF269CDX	/experiments/ENCSR859BMR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF269CDX/@@download/ENCFF269CDX.bed.gz	300000	eGFP-KLF1	HEK293	has-mod-or-treatment	michael-snyder	HEK293 genetically modified using site-specific recombination originated from HEK293	eGFP-KLF1 ChIP-seq on human HEK293 cells.	ENCBS211CSP,ENCBS870ICB	EFO:0001182	0	1	1
/files/ENCFF269KPU/	ENCFF269KPU	/experiments/ENCSR170DNV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF269KPU/@@download/ENCFF269KPU.bed.gz	300000	PHB2	HepG2	no-mod-or-treatment	michael-snyder	HepG2	PHB2 ChIP-seq on human HepG2	ENCBS157PJQ,ENCBS787RAZ	EFO:0001187	0	0	0
/files/ENCFF269RME/	ENCFF269RME	/experiments/ENCSR135ANT/	GRCh38	optimal idr thresholded peaks	1_1,3_1	1,3	/files/ENCFF269RME/@@download/ENCFF269RME.bed.gz	6807	NRF1	MCF-7	no-mod-or-treatment	michael-snyder	MCF-7	NRF1 ChIP-seq on human MCF-7	ENCBS616MBU,ENCBS168ISE	EFO:0001203	0	0	0
/files/ENCFF269WRB/	ENCFF269WRB	/experiments/ENCSR325RLL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF269WRB/@@download/ENCFF269WRB.bed.gz	300000	POLR2B	K562	no-mod-or-treatment	michael-snyder	K562	POLR2B ChIP-seq on human K562	ENCBS603CUX,ENCBS344LIE	EFO:0002067	0	0	0
/files/ENCFF269WSX/	ENCFF269WSX	/experiments/ENCSR744WOO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF269WSX/@@download/ENCFF269WSX.bed.gz	300000	TCF12	K562	no-mod-or-treatment	michael-snyder	K562	TCF12 ChIP-seq on human K562	ENCBS721MSZ,ENCBS783WYV	EFO:0002067	0	0	0
/files/ENCFF270BVJ/	ENCFF270BVJ	/experiments/ENCSR085DDI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF270BVJ/@@download/ENCFF270BVJ.bed.gz	300000	NFXL1	K562	no-mod-or-treatment	michael-snyder	K562	NFXL1 ChIP-seq on human K562	ENCBS465MWC,ENCBS406RFF	EFO:0002067	0	0	0
